60,12656368.255896596,4115714.1065180516
67,12648019.203245029,4119089.394411494
68,12650802.220795551,4119089.394411494
77,12648019.203245029,4122465.717392791
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
19,12653585.238346074,4102223.2803618936
20,12656368.255896596,4102223.2803618936
28,12650802.220795551,4105594.440630531
37,12648019.203245029,4108966.6308994587
38,12650802.220795551,4108966.6308994587
39,12653585.238346074,4108966.6308994587
44,12639670.15059346,4112339.8524382594
45,12642453.168143982,4112339.8524382594
50,12656368.255896596,4112339.8524382594
60,12656368.255896596,4115714.1065180516
67,12648019.203245029,4119089.394411494
68,12650802.220795551,4119089.394411494
77,12648019.203245029,4122465.717392791
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
19,12653585.238346074,4102223.2803618936
20,12656368.255896596,4102223.2803618936
28,12650802.220795551,4105594.440630531
37,12648019.203245029,4108966.6308994587
38,12650802.220795551,4108966.6308994587
39,12653585.238346074,4108966.6308994587
44,12639670.15059346,4112339.8524382594
45,12642453.168143982,4112339.8524382594
50,12656368.255896596,4112339.8524382594
60,12656368.255896596,4115714.1065180516
67,12648019.203245029,4119089.394411494
68,12650802.220795551,4119089.394411494
77,12648019.203245029,4122465.717392791
0,12650802.220795551,4119089.394411494
2,12649828.164652867,4117570.3868435705
3,12650106.46640792,4117570.3868435705
8,12651497.975183181,4117570.3868435705
9,12651776.276938234,4117570.3868435705
11,12649549.862897815,4117907.9259728002
12,12649828.164652867,4117907.9259728002
13,12650106.46640792,4117907.9259728002
14,12650384.768162971,4117907.9259728002
15,12650663.069918025,4117907.9259728002
16,12650941.371673077,4117907.9259728002
22,12649828.164652867,4118245.475448446
29,12651776.276938234,4118245.475448446
34,12650384.768162971,4118583.035271782
43,12650106.46640792,4118920.60544408
44,12650384.768162971,4118920.60544408
56,12650941.371673077,4119258.1859666235
57,12651219.67342813,4119258.1859666235
58,12651497.975183181,4119258.1859666235
59,12651776.276938234,4119258.1859666235
64,12650384.768162971,4119595.7768406784
68,12651497.975183181,4119595.7768406784
71,12649549.862897815,4119933.3780675223
75,12650663.069918025,4119933.3780675223
80,12652054.578693286,4119933.3780675223
81,12649549.862897815,4120270.989648435
82,12649828.164652867,4120270.989648435
83,12650106.46640792,4120270.989648435
84,12650384.768162971,4120270.989648435
88,12651497.975183181,4120270.989648435
89,12651776.276938234,4120270.989648435
90,12652054.578693286,4120270.989648435
93,12650106.46640792,4120608.6115846853
97,12651219.67342813,4120608.6115846853
98,12651497.975183181,4120608.6115846853
100,12652054.578693286,4120608.6115846853
0,12650106.466407921,4120608.6115846853
1,12649981.230618147,4120456.680431817
5,12650092.55132017,4120456.680431817
6,12650120.381495673,4120456.680431817
7,12650148.211671177,4120456.680431817
9,12650203.87202219,4120456.680431817
10,12650231.702197695,4120456.680431817
11,12649981.230618147,4120490.4427289963
12,12650009.060793651,4120490.4427289963
13,12650036.890969157,4120490.4427289963
14,12650064.721144663,4120490.4427289963
15,12650092.55132017,4120490.4427289963
16,12650120.381495673,4120490.4427289963
17,12650148.211671177,4120490.4427289963
19,12650203.87202219,4120490.4427289963
20,12650231.702197695,4120490.4427289963
21,12649981.230618147,4120524.205129739
22,12650009.060793651,4120524.205129739
23,12650036.890969157,4120524.205129739
24,12650064.721144663,4120524.205129739
25,12650092.55132017,4120524.205129739
26,12650120.381495673,4120524.205129739
29,12650203.87202219,4120524.205129739
30,12650231.702197695,4120524.205129739
32,12650009.060793651,4120557.967634043
33,12650036.890969157,4120557.967634043
34,12650064.721144663,4120557.967634043
35,12650092.55132017,4120557.967634043
36,12650120.381495673,4120557.967634043
37,12650148.211671177,4120557.967634043
38,12650176.041846683,4120557.967634043
39,12650203.87202219,4120557.967634043
40,12650231.702197695,4120557.967634043
44,12650064.721144663,4120591.730241913
45,12650092.55132017,4120591.730241913
46,12650120.381495673,4120591.730241913
47,12650148.211671177,4120591.730241913
48,12650176.041846683,4120591.730241913
49,12650203.87202219,4120591.730241913
50,12650231.702197695,4120591.730241913
56,12650120.381495673,4120625.492953347
57,12650148.211671177,4120625.492953347
58,12650176.041846683,4120625.492953347
59,12650203.87202219,4120625.492953347
60,12650231.702197695,4120625.492953347
68,12650176.041846683,4120659.2557683494
69,12650203.87202219,4120659.2557683494
70,12650231.702197695,4120659.2557683494
80,12650231.702197695,4120693.018686919
91,12649981.230618147,4120760.5448347675
0,12650148.211671177,4120591.730241913
1,12650135.6880922,4120576.5370555553
2,12650138.47110975,4120576.5370555553
3,12650141.254127301,4120576.5370555553
4,12650144.037144851,4120576.5370555553
5,12650146.820162402,4120576.5370555553
6,12650149.603179952,4120576.5370555553
7,12650152.386197504,4120576.5370555553
8,12650155.169215053,4120576.5370555553
9,12650157.952232605,4120576.5370555553
10,12650160.735250155,4120576.5370555553
11,12650135.6880922,4120579.9133173786
12,12650138.47110975,4120579.9133173786
13,12650141.254127301,4120579.9133173786
14,12650144.037144851,4120579.9133173786
15,12650146.820162402,4120579.9133173786
16,12650149.603179952,4120579.9133173786
17,12650152.386197504,4120579.9133173786
18,12650155.169215053,4120579.9133173786
19,12650157.952232605,4120579.9133173786
20,12650160.735250155,4120579.9133173786
21,12650135.6880922,4120583.289580236
22,12650138.47110975,4120583.289580236
23,12650141.254127301,4120583.289580236
24,12650144.037144851,4120583.289580236
25,12650146.820162402,4120583.289580236
26,12650149.603179952,4120583.289580236
27,12650152.386197504,4120583.289580236
28,12650155.169215053,4120583.289580236
29,12650157.952232605,4120583.289580236
30,12650160.735250155,4120583.289580236
31,12650135.6880922,4120586.66584413
32,12650138.47110975,4120586.66584413
33,12650141.254127301,4120586.66584413
34,12650144.037144851,4120586.66584413
35,12650146.820162402,4120586.66584413
36,12650149.603179952,4120586.66584413
37,12650152.386197504,4120586.66584413
38,12650155.169215053,4120586.66584413
39,12650157.952232605,4120586.66584413
40,12650160.735250155,4120586.66584413
41,12650135.6880922,4120590.0421090587
42,12650138.47110975,4120590.0421090587
43,12650141.254127301,4120590.0421090587
44,12650144.037144851,4120590.0421090587
45,12650146.820162402,4120590.0421090587
46,12650149.603179952,4120590.0421090587
47,12650152.386197504,4120590.0421090587
48,12650155.169215053,4120590.0421090587
49,12650157.952232605,4120590.0421090587
50,12650160.735250155,4120590.0421090587
51,12650135.6880922,4120593.418375024
52,12650138.47110975,4120593.418375024
53,12650141.254127301,4120593.418375024
54,12650144.037144851,4120593.418375024
55,12650146.820162402,4120593.418375024
56,12650149.603179952,4120593.418375024
57,12650152.386197504,4120593.418375024
58,12650155.169215053,4120593.418375024
59,12650157.952232605,4120593.418375024
60,12650160.735250155,4120593.418375024
61,12650135.6880922,4120596.7946420237
62,12650138.47110975,4120596.7946420237
63,12650141.254127301,4120596.7946420237
64,12650144.037144851,4120596.7946420237
65,12650146.820162402,4120596.7946420237
66,12650149.603179952,4120596.7946420237
67,12650152.386197504,4120596.7946420237
68,12650155.169215053,4120596.7946420237
69,12650157.952232605,4120596.7946420237
70,12650160.735250155,4120596.7946420237
71,12650135.6880922,4120600.170910062
72,12650138.47110975,4120600.170910062
73,12650141.254127301,4120600.170910062
74,12650144.037144851,4120600.170910062
75,12650146.820162402,4120600.170910062
76,12650149.603179952,4120600.170910062
77,12650152.386197504,4120600.170910062
78,12650155.169215053,4120600.170910062
79,12650157.952232605,4120600.170910062
80,12650160.735250155,4120600.170910062
81,12650135.6880922,4120603.547179134
82,12650138.47110975,4120603.547179134
84,12650144.037144851,4120603.547179134
85,12650146.820162402,4120603.547179134
86,12650149.603179952,4120603.547179134
87,12650152.386197504,4120603.547179134
88,12650155.169215053,4120603.547179134
89,12650157.952232605,4120603.547179134
90,12650160.735250155,4120603.547179134
91,12650135.6880922,4120606.9234492416
92,12650138.47110975,4120606.9234492416
93,12650141.254127301,4120606.9234492416
94,12650144.037144851,4120606.9234492416
95,12650146.820162402,4120606.9234492416
96,12650149.603179952,4120606.9234492416
97,12650152.386197504,4120606.9234492416
98,12650155.169215053,4120606.9234492416
99,12650157.952232605,4120606.9234492416
100,12650160.735250155,4120606.9234492416
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
19,12653585.238346074,4102223.2803618936
20,12656368.255896596,4102223.2803618936
28,12650802.220795551,4105594.440630531
37,12648019.203245029,4108966.6308994587
38,12650802.220795551,4108966.6308994587
39,12653585.238346074,4108966.6308994587
44,12639670.15059346,4112339.8524382594
45,12642453.168143982,4112339.8524382594
50,12656368.255896596,4112339.8524382594
60,12656368.255896596,4115714.1065180516
67,12648019.203245029,4119089.394411494
68,12650802.220795551,4119089.394411494
77,12648019.203245029,4122465.717392791
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
19,12653585.238346074,4102223.2803618936
20,12656368.255896596,4102223.2803618936
28,12650802.220795551,4105594.440630531
37,12648019.203245029,4108966.6308994587
38,12650802.220795551,4108966.6308994587
39,12653585.238346074,4108966.6308994587
44,12639670.15059346,4112339.8524382594
45,12642453.168143982,4112339.8524382594
50,12656368.255896596,4112339.8524382594
60,12656368.255896596,4115714.1065180516
67,12648019.203245029,4119089.394411494
68,12650802.220795551,4119089.394411494
77,12648019.203245029,4122465.717392791
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
19,12653585.238346074,4102223.2803618936
20,12656368.255896596,4102223.2803618936
28,12650802.220795551,4105594.440630531
37,12648019.203245029,4108966.6308994587
38,12650802.220795551,4108966.6308994587
39,12653585.238346074,4108966.6308994587
44,12639670.15059346,4112339.8524382594
45,12642453.168143982,4112339.8524382594
50,12656368.255896596,4112339.8524382594
60,12656368.255896596,4115714.1065180516
67,12648019.203245029,4119089.394411494
68,12650802.220795551,4119089.394411494
77,12648019.203245029,4122465.717392791
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
19,12653585.238346074,4102223.2803618936
20,12656368.255896596,4102223.2803618936
28,12650802.220795551,4105594.440630531
37,12648019.203245029,4108966.6308994587
38,12650802.220795551,4108966.6308994587
39,12653585.238346074,4108966.6308994587
44,12639670.15059346,4112339.8524382594
45,12642453.168143982,4112339.8524382594
50,12656368.255896596,4112339.8524382594
60,12656368.255896596,4115714.1065180516
67,12648019.203245029,4119089.394411494
68,12650802.220795551,4119089.394411494
77,12648019.203245029,4122465.717392791
0,12656368.255896596,4115714.1065180516
1,12655115.89799886,4114195.564323861
2,12655394.199753912,4114195.564323861
3,12655672.501508964,4114195.564323861
4,12655950.803264016,4114195.564323861
5,12656229.10501907,4114195.564323861
6,12656507.406774122,4114195.564323861
7,12656785.708529174,4114195.564323861
8,12657064.010284226,4114195.564323861
9,12657342.312039278,4114195.564323861
10,12657620.61379433,4114195.564323861
11,12655115.89799886,4114533.0000589965
12,12655394.199753912,4114533.0000589965
13,12655672.501508964,4114533.0000589965
15,12656229.10501907,4114533.0000589965
19,12657342.312039278,4114533.0000589965
21,12655115.89799886,4114870.446127813
23,12655672.501508964,4114870.446127813
38,12657064.010284226,4115207.9025315796
39,12657342.312039278,4115207.9025315796
41,12655115.89799886,4115545.3692715717
42,12655394.199753912,4115545.3692715717
43,12655672.501508964,4115545.3692715717
44,12655950.803264016,4115545.3692715717
45,12656229.10501907,4115545.3692715717
48,12657064.010284226,4115545.3692715717
53,12655672.501508964,4115882.846349063
55,12656229.10501907,4115882.846349063
56,12656507.406774122,4115882.846349063
57,12656785.708529174,4115882.846349063
58,12657064.010284226,4115882.846349063
59,12657342.312039278,4115882.846349063
60,12657620.61379433,4115882.846349063
61,12655115.89799886,4116220.333765326
62,12655394.199753912,4116220.333765326
64,12655950.803264016,4116220.333765326
65,12656229.10501907,4116220.333765326
66,12656507.406774122,4116220.333765326
68,12657064.010284226,4116220.333765326
69,12657342.312039278,4116220.333765326
74,12655950.803264016,4116557.831521635
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
19,12653585.238346074,4102223.2803618936
20,12656368.255896596,4102223.2803618936
28,12650802.220795551,4105594.440630531
37,12648019.203245029,4108966.6308994587
38,12650802.220795551,4108966.6308994587
39,12653585.238346074,4108966.6308994587
44,12639670.15059346,4112339.8524382594
45,12642453.168143982,4112339.8524382594
50,12656368.255896596,4112339.8524382594
60,12656368.255896596,4115714.1065180516
67,12648019.203245029,4119089.394411494
68,12650802.220795551,4119089.394411494
77,12648019.203245029,4122465.717392791
0,12648019.203245027,4108966.6308994587
4,12647601.750612449,4107449.017734767
7,12648436.655877605,4107449.017734767
8,12648714.957632657,4107449.017734767
9,12648993.25938771,4107449.017734767
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
19,12653585.238346074,4102223.2803618936
20,12656368.255896596,4102223.2803618936
28,12650802.220795551,4105594.440630531
37,12648019.203245029,4108966.6308994587
38,12650802.220795551,4108966.6308994587
39,12653585.238346074,4108966.6308994587
44,12639670.15059346,4112339.8524382594
45,12642453.168143982,4112339.8524382594
50,12656368.255896596,4112339.8524382594
60,12656368.255896596,4115714.1065180516
67,12648019.203245029,4119089.394411494
68,12650802.220795551,4119089.394411494
77,12648019.203245029,4122465.717392791
0,12648019.203245027,4122465.717392791
6,12648158.354122553,4120946.2438775524
7,12648436.655877605,4120946.2438775524
8,12648714.957632657,4120946.2438775524
9,12648993.25938771,4120946.2438775524
16,12648158.354122553,4121283.8865283104
26,12648158.354122553,4121621.539538238
27,12648436.655877605,4121621.539538238
28,12648714.957632657,4121621.539538238
30,12649271.561142761,4121621.539538238
31,12646766.845347293,4121959.2029086095
46,12648158.354122553,4122296.8766406993
57,12648436.655877605,4122634.5607357877
58,12648714.957632657,4122634.5607357877
65,12647880.052367501,4122972.2551951488
66,12648158.354122553,4122972.2551951488
69,12648993.25938771,4122972.2551951488
70,12649271.561142761,4122972.2551951488
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
19,12653585.238346074,4102223.2803618936
20,12656368.255896596,4102223.2803618936
28,12650802.220795551,4105594.440630531
37,12648019.203245029,4108966.6308994587
38,12650802.220795551,4108966.6308994587
39,12653585.238346074,4108966.6308994587
44,12639670.15059346,4112339.8524382594
45,12642453.168143982,4112339.8524382594
50,12656368.255896596,4112339.8524382594
60,12656368.255896596,4115714.1065180516
67,12648019.203245029,4119089.394411494
68,12650802.220795551,4119089.394411494
77,12648019.203245029,4122465.717392791
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
19,12653585.238346074,4102223.2803618936
20,12656368.255896596,4102223.2803618936
28,12650802.220795551,4105594.440630531
37,12648019.203245029,4108966.6308994587
38,12650802.220795551,4108966.6308994587
39,12653585.238346074,4108966.6308994587
44,12639670.15059346,4112339.8524382594
45,12642453.168143982,4112339.8524382594
50,12656368.255896596,4112339.8524382594
60,12656368.255896596,4115714.1065180516
67,12648019.203245029,4119089.394411494
68,12650802.220795551,4119089.394411494
77,12648019.203245029,4122465.717392791
0,12656368.255896596,4115714.1065180516
1,12655115.89799886,4114195.564323861
2,12655394.199753912,4114195.564323861
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
19,12653585.238346074,4102223.2803618936
20,12656368.255896596,4102223.2803618936
28,12650802.220795551,4105594.440630531
37,12648019.203245029,4108966.6308994587
38,12650802.220795551,4108966.6308994587
39,12653585.238346074,4108966.6308994587
44,12639670.15059346,4112339.8524382594
45,12642453.168143982,4112339.8524382594
50,12656368.255896596,4112339.8524382594
60,12656368.255896596,4115714.1065180516
67,12648019.203245029,4119089.394411494
68,12650802.220795551,4119089.394411494
77,12648019.203245029,4122465.717392791
0,12648019.203245027,4108966.6308994587
4,12647601.750612449,4107449.017734767
7,12648436.655877605,4107449.017734767
8,12648714.957632657,4107449.017734767
9,12648993.25938771,4107449.017734767
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
19,12653585.238346074,4102223.2803618936
9,12653585.238346074,4098853.1488255034
18,12650802.220795551,4102223.2803618936
19,12653585.238346074,4102223.2803618936
20,12656368.255896596,4102223.2803618936
28,12650802.220795551,4105594.440630531
37,12648019.203245029,4108966.6308994587
38,12650802.220795551,4108966.6308994587
39,12653585.238346074,4108966.6308994587
44,12639670.15059346,4112339.8524382594
45,12642453.168143982,4112339.8524382594
50,12656368.255896596,4112339.8524382594
60,12656368.255896596,4115714.1065180516
67,12648019.203245029,4119089.394411494
68,12650802.220795551,4119089.394411494
77,12648019.203245029,4122465.717392791
0,12648019.203245027,4122465.717392791
6,12648158.354122553,4120946.2438775524
7,12648436.655877605,4120946.2438775524
8,12648714.957632657,4120946.2438775524
9,12648993.25938771,4120946.2438775524
16,12648158.354122553,4121283.8865283104
26,12648158.354122553,4121621.539538238
27,12648436.655877605,4121621.539538238
28,12648714.957632657,4121621.539538238
30,12649271.561142761,4121621.539538238
31,12646766.845347293,4121959.2029086095
46,12648158.354122553,4122296.8766406993
57,12648436.655877605,4122634.5607357877
58,12648714.957632657,4122634.5607357877
65,12647880.052367501,4122972.2551951488
66,12648158.354122553,4122972.2551951488
69,12648993.25938771,4122972.2551951488
70,12649271.561142761,4122972.2551951488
80,12649271.561142761,4123309.9600200593
83,12647323.448857397,4123647.6752117965
84,12647601.750612449,4123647.6752117965
85,12647880.052367501,4123647.6752117965
86,12648158.354122553,4123647.6752117965
90,12649271.561142761,4123647.6752117965
